"BasinID","Tree.ID","X.Ally","Y.Ally","Elevation.Ally","Total.Height.Ally","Height.To.Crown.Base.Ally","Max.Crown.Diameter.Ally","Min.Crown.Diameter.Ally","Crown.Rotation.Ally","R.Ally","G.Ally","B.Ally","DBH.Ally","Lean.Angle.From.Vertical.Ally","Lean.Azimuth.Ally","Status.Code.Ally","TopX.Ally","TopY.Ally","X.Bob","Y.Bob","Elevation.Bob","Total.Height.Bob","Height.To.Crown.Base.Bob","Max.Crown.Diameter.Bob","Min.Crown.Diameter.Bob","Crown.Rotation.Bob","R.Bob","G.Bob","B.Bob","DBH.Bob","Lean.Angle.From.Vertical.Bob","Lean.Azimuth.Bob","Status.Code.Bob","TopX.Bob","TopY.Bob","diffX","diffY","diffTopX","diffTopY","diff","diffTop","PlotID","Study","Year","Plot_Number","Plot_Name","Tag_Num","Species","DBH_cm","LiDAR_visible","Distance","Azimuth","Anomaly_Num","Anomaly1","Anomaly2","Anomaly3","Bear_damage_percent","Note","Xfield","Yfield","hanusHt","fvsHt","origdiffX.Ally","origdiffY.Ally","origdiff.Ally","origdiffX.Bob","origdiffY.Bob","origdiff.Bob","heightdiff","TopX","TopY","Distance_m","Xlidar","Ylidar","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DataFile.x","FileTitle","Total.return.count","Return.1.count","Return.2.count","Return.3.count","Return.4.count","Return.5.count","Return.6.count","Return.7.count","Return.8.count","Return.9.count","Other.return.count","Elev.minimum","Elev.maximum","Elev.mean","Elev.mode","Elev.stddev","Elev.variance","Elev.CV","Elev.IQ","Elev.skewness","Elev.kurtosis","Elev.AAD","Elev.MAD.median","Elev.MAD.mode","Elev.L1","Elev.L2","Elev.L3","Elev.L4","Elev.L.CV","Elev.L.skewness","Elev.L.kurtosis","Elev.P01","Elev.P05","Elev.P10","Elev.P20","Elev.P25","Elev.P30","Elev.P40","Elev.P50","Elev.P60","Elev.P70","Elev.P75","Elev.P80","Elev.P90","Elev.P95","Elev.P99","Canopy.relief.ratio","Elev.SQRT.mean.SQ","Elev.CURT.mean.CUBE","Int.minimum","Int.maximum","Int.mean","Int.mode","Int.stddev","Int.variance","Int.CV","Int.IQ","Int.skewness","Int.kurtosis","Int.AAD","Int.L1","Int.L2","Int.L3","Int.L4","Int.L.CV","Int.L.skewness","Int.L.kurtosis","Int.P01","Int.P05","Int.P10","Int.P20","Int.P25","Int.P30","Int.P40","Int.P50","Int.P60","Int.P70","Int.P75","Int.P80","Int.P90","Int.P95","Int.P99","Profile.area","GridHighX","GridHighY","PolyArea","GridMaxHt","DataFile.y","Points","High.point.X","High.point.Y","High.point.elevation","GroundElev"
336,"08_21_PSME",412565.504,5281008.798,266.495373,39.579815,23.747889,4.8273,4.8273,0,244,120,50,0.468,1.013218,296.748104,0,412564.879000241,5281009.11299988,412564.887781,5281009.129553,-32767,40.089166,24.053499,4.8273,4.8273,0,244,120,50,0.468,0.01,90,0,412564.894777879,5281009.129553,0.616219000017736,-0.331553000025451,-0.015777638356667,-0.0165531234815717,0.699752276029693,0.0228678763576754,8,"T3",2021,8,"08_B_Alt-2_EVDP",21,"PSME",46.8,"Y",11.3,350,0,0,NA,NA,NA,NA,412566.199225592,5281008.23717761,35.1244074117043,30.1706239889712,-0.695225592004135,0.560822390019894,0.893230304526848,-1.31144459202187,0.892375390045345,1.58625998963032,0.509350999999995,412564.88688906,5281009.12127644,0.0114340151006968,412564.879,5281009.113,0,39.731735,21.062099,7.43532521362723,7.43532521362723,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000336.lda","trees_Clip_0000336",3159,3083,76,0,0,0,0,0,0,0,0,0,3,0.902095,0.190476,0.688028,0.473383,0.762701,1.072998,0.72691,2.691192,0.57468,0.509979,0.55751,0.902095,0.384433,0.069522,0.020031,0.426156,0.180844,0.052106,0.010986,0.067993,0.130005,0.242004,0.30751,0.381403,0.570007,0.747986,0.977795,1.265991,1.380508,1.477392,1.989209,2.171292,2.667447,0.300698,1.134464,1.310659,140,255,186.427034,189.285714,15.775288,248.8597,0.084619,13,1.008094,5.167391,11.367444,186.427034,8.294259,1.058353,1.814119,0.044491,0.127601,0.21872,153,166,172,172,178,178,185,185,191,191,191,198,204,217,236,32.774783,412564.5,5281009,43.42,38.92,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000336.lda",71419,412564.879,5281009.113,306.069,266.337265
439,"08_38_TSHE",412568.2335,5280997.7005,268.842779,39.228139,23.536884,5.901325,5.901325,0,244,120,50,0.605,1.076486,282.140911,0,412567.513000141,5280997.85549997,412568.265281,5280997.814553,-32767,39.225542,23.535326,5.901325,5.901325,0,244,120,50,0.605,0.981598,272.174744,0,412567.5937813,5280997.84005299,-0.0317810000269674,-0.114052999764681,-0.0807811584672891,0.0154469851404428,0.118398136463529,0.0822447865414357,8,"T3",2021,8,"08_B_Alt-2_EVDP",38,"TSHE",60.5,"Y",0,0,0,0,NA,NA,NA,NA,412568.16145,5280997.10885,43.8947143707843,36.8832842858609,0.0720499999588355,0.591649999842048,0.596020909706332,0.103830999985803,0.705702999606729,0.713300497835229,0.00259700000000151,412567.553390721,5280997.84777648,0.0401624267239634,412567.585,5280997.823,0,39.474112,23.797119,6.56984174592676,6.56984174592676,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000439.lda","trees_Clip_0000439",3626,3499,127,0,0,0,0,0,0,0,0,0,3,0.85936,0.095238,0.709691,0.503661,0.825836,0.996979,1.076321,3.618451,0.562144,0.453003,0.598762,0.85936,0.384469,0.091584,0.040312,0.44739,0.238209,0.10485,0.011261,0.056252,0.110504,0.223999,0.295013,0.364014,0.516998,0.694,0.877991,1.088013,1.291992,1.421997,1.866013,2.368011,2.894745,0.286453,1.11446,1.323322,134,255,182.872311,176.253968,15.521908,240.929622,0.084878,19,0.755555,4.251629,11.942055,182.872311,8.413717,0.968335,1.416743,0.046009,0.11509,0.168385,153,159,166,172,172,172,178,178,185,191,191,191,204,210,228.25,28.668868,412567,5280998,33.9,38.33,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000439.lda",55694,412567.585,5280997.823,308.063995,268.589883
522,"08_34_PSME",412573.686,5281003.335,270.42209,38.264817,22.95889,5.679942,5.679942,0,244,120,50,0.614,0.817236,330.710871,0,412573.418999979,5281003.81100004,412573.589281,5281003.490553,-32767,38.311463,22.986878,5.679942,5.679942,0,244,120,50,0.614,0.55956,334.428022,0,412573.427781119,5281003.82805275,0.0967189999646507,-0.155553000047803,-0.00878113968065009,-0.017052716575563,0.183170141611655,0.0191808122011965,8,"T3",2021,8,"08_B_Alt-2_EVDP",34,"PSME",61.4,"Y",7.9,41,0,0,NA,NA,NA,NA,412573.344316329,5281003.07105568,42.2558966131575,35.4996370361984,0.341683670994826,0.263944320380688,0.431757264311469,0.244964671030175,0.419497320428491,0.485783585457151,0.0466460000000026,412573.423390549,5281003.81952639,0.00959042933303856,412573.419,5281003.811,0,38.530666,22.640656,9.26852049052498,9.26852049052498,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000522.lda","trees_Clip_0000522",6201,5832,367,2,0,0,0,0,0,0,0,0,3,0.805319,0.952381,0.555968,0.3091,0.69037,0.764008,0.77501,3.435579,0.443508,0.382996,0.429608,0.805319,0.309136,0.043261,0.030889,0.383868,0.13994,0.099921,0.011993,0.05899,0.125,0.28299,0.362976,0.435974,0.595978,0.757996,0.89798,1.031982,1.126984,1.233978,1.569,1.806976,2.415985,0.26844,0.978564,1.119247,134,255,180.403483,176.253968,15.568737,242.385562,0.0863,13,0.868341,4.342687,11.71731,180.403483,8.32963,1.247786,1.63575,0.046172,0.149801,0.196377,147,159,166,166,172,172,178,178,178,185,185,191,204,217,223,32.26331,412573,5281004,67.47,37.92,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000522.lda",111820,412573.419,5281003.811,308.683014,270.152348
566,"08_36_PSME",412569.5205,5280992.605,270.32331,38.536688,23.122012,4.852754,4.852754,0,244,120,50,0.472,0.583138,10.206849,0,412569.590000058,5280992.99100033,412569.687781,5280992.705552,-32767,38.466541,23.079925,4.852754,4.852754,0,244,120,50,0.472,0.46896,343.57965,0,412569.59878103,5280993.0075519,-0.167281000001822,-0.100551999174058,-0.00878097169334069,-0.0165515653789043,0.195175914240229,0.0187365893473544,8,"T3",2021,8,"08_B_Alt-2_EVDP",36,"PSME",47.2,"Y",5.1,156,0,0,NA,NA,NA,NA,412570.23580688,5280992.44976817,35.3356070436122,30.329712109597,-0.715306880010758,0.155231830663979,0.73195686610757,-0.548025880008936,0.255783829838037,0.604779077652479,0.0701469999999986,412569.594390544,5280992.99927612,0.00936861567588092,412569.59,5280992.991,0,38.417243,20.675232,6.74578248454801,6.74578248454801,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000566.lda","trees_Clip_0000566",5313,5048,264,1,0,0,0,0,0,0,0,0,3,0.917496,0.285714,0.674959,0.45557,0.735653,1.106995,0.569412,2.293567,0.577382,0.511993,0.476279,0.917496,0.381309,0.058698,0.01013,0.415597,0.153937,0.026567,0.014008,0.06601,0.130005,0.276404,0.337006,0.406006,0.569,0.761993,1.014203,1.320398,1.444,1.569605,1.922803,2.152985,2.499879,0.305832,1.138983,1.300812,134,249,183.350838,183.285714,14.758664,217.818155,0.080494,19,0.802502,4.421205,11.048889,183.350838,7.926905,0.962967,1.512842,0.043234,0.121481,0.190849,153,159,166,172,172,178,178,185,185,185,191,191,204,210,223,35.647626,412569.5,5280993,35.74,37.83,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000566.lda",62668,412569.59,5280992.991,308.858002,270.440759
619,"08_11_PSME",412578.2985,5280983.417,274.862494,38.30606,22.983636,4.69798,4.69798,0,244,120,50,0.448,0.663506,320.442497,0,412578.015999818,5280983.75900022,412578.326781,5280983.484552,-32767,38.302627,22.981577,4.69798,4.69798,0,244,120,50,0.448,0.62788,313.986448,0,412578.024780856,5280983.77605214,-0.0282810000353493,-0.0675519993528724,-0.00878103758441284,-0.0170519137755036,0.0732331043966449,0.0191800517326227,8,"T3",2021,8,"08_B_Alt-2_EVDP",11,"PSME",44.8,"Y",17.3,143,0,0,NA,NA,NA,NA,412578.572849901,5280983.29245568,34.0531852992178,29.3623734207101,-0.274349901010282,0.124544320628047,0.301295794834667,-0.246068900974933,0.192096319980919,0.31217126737934,0.00343300000000113,412578.020390337,5280983.76752618,0.00959014093555997,412578.016,5280983.759,0,38.288419,19.706451,7.09624013082109,7.09624013082109,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000619.lda","trees_Clip_0000619",5051,4760,291,0,0,0,0,0,0,0,0,0,3,0.789692,0.238095,0.700014,0.490019,0.886439,0.983505,1.006063,2.925398,0.582764,0.344025,0.269931,0.789692,0.376934,0.106604,0.028275,0.477318,0.282819,0.075014,0.007019,0.053009,0.106018,0.216003,0.26001,0.301025,0.392029,0.508026,0.676025,1.028015,1.243515,1.494019,1.878021,2.229507,2.680008,0.263231,1.055242,1.259534,134,249,181.996832,177.809524,15.45828,238.958406,0.084937,19,0.685763,3.840107,11.906278,181.996832,8.380275,1.075024,1.481686,0.046046,0.12828,0.176806,153,159,166,172,172,172,178,178,185,185,191,191,204,217,223,28.433539,412578,5280983.5,39.55,37.65,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000619.lda",69029,412578.016,5280983.759,313.165985,274.877566
669,"08_20_TSHE",412562.1725,5281003.1925,265.313118,38.05862,22.835171,4.740641,4.740641,0,244,120,50,0.432,1.078929,282.736934,0,412561.473500169,5281003.35049996,412562.181281,5281003.153552,-32767,38.077757,22.846654,4.740641,4.740641,0,244,120,50,0.432,1.091663,301.356558,0,412561.561781105,5281003.53105193,-0.00878100004047155,0.0389479994773865,-0.0882809359463863,-0.180551975034177,0.0399255885993088,0.200978952480881,8,"T3",2021,8,"08_B_Alt-2_EVDP",20,"TSHE",43.2,"Y",8,314,0,0,NA,NA,NA,NA,412562.406731597,5281002.66611696,35.7964746100381,29.6290069697957,-0.234231596987229,0.526383039541543,0.576145420309995,-0.225450596946757,0.487435040064156,0.537048312487801,0.0191370000000006,412561.517640637,5281003.44077594,0.0948917471384506,412561.61,5281003.419,0,37.850749,20.633215,5.85344993562115,5.85344993562115,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000669.lda","trees_Clip_0000669",3998,3870,128,0,0,0,0,0,0,0,0,0,3,1.053775,1.047619,0.723143,0.522936,0.686241,0.869774,0.828361,3.013254,0.565659,0.435501,0.458496,1.053775,0.398973,0.072225,0.047545,0.378613,0.181027,0.119168,0.025972,0.108002,0.212711,0.391998,0.520996,0.615997,0.76582,0.946014,1.089996,1.248016,1.39077,1.572998,2.340219,2.593466,2.87204,0.351258,1.277986,1.463736,134,255,189.782141,197.380952,17.34657,300.903489,0.091403,20,0.368757,3.899172,13.211751,189.782141,9.499375,0.312848,1.619752,0.050054,0.032934,0.170511,153,159,166,178,178,178,185,191,191,198,198,204,210,223,236,35.66841,412561.5,5281003.5,26.91,37.41,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000669.lda",42724,412561.61,5281003.419,303.36499,265.514241
855,"08_3_PSME",412557.158,5281004.708,263.28564,37.461014,22.476609,5.387225,5.387225,0,244,120,50,0.561,0.799022,264.507675,0,412556.638000253,5281004.65800002,412556.900681,5281004.803553,-32767,37.606826,22.564096,5.387225,5.387225,0,244,120,50,0.561,0.433889,243.073623,0,412556.64676895,5281004.67458905,0.257318999967538,-0.0955530004575849,-0.00876869662897661,-0.0165890315547585,0.274487601980018,0.0187639550334092,8,"T3",2021,8,"08_B_Alt-2_EVDP",3,"PSME",56.1,"Y",13,302,0,0,NA,NA,NA,NA,412557.13682475,5281003.99780044,39.7950916408191,33.6701558405594,0.02117525000358,0.710199560038745,0.710515169642381,-0.236143749963958,0.80575256049633,0.839643412046705,0.145811999999999,412556.642384602,5281004.66629454,0.00938211361565682,412556.638,5281004.658,0,37.558576,17.885717,7.04039881516238,7.04039881516238,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000855.lda","trees_Clip_0000855",4087,3879,208,0,0,0,0,0,0,0,0,0.000977,3,0.827137,0.04858,0.648272,0.420257,0.783754,1.009003,0.785976,2.778158,0.54053,0.447998,0.608402,0.827137,0.360456,0.071573,0.019947,0.435787,0.198563,0.055338,0.013977,0.05899,0.110992,0.221985,0.280975,0.349976,0.5,0.656982,0.856995,1.134198,1.289978,1.408997,1.809393,2.054993,2.549988,0.275476,1.050861,1.221498,140,255,185.314901,183.809524,15.800718,249.662683,0.085264,13,0.777862,3.917588,11.744507,185.314901,8.537738,1.247058,1.547503,0.046072,0.146064,0.181254,153,166,166,172,178,178,178,185,185,191,191,198,204,217,230,31.38739,412556.5,5281005,38.93,36.95,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000855.lda",56955,412556.638,5281004.658,300.743011,263.184435
856,"08_4_PSME",412558.073,5281010.4265,262.869627,37.419788,22.451873,4.884385,4.884385,0,244,120,50,0.477,0.499243,262.155691,0,412557.750000259,5281010.38200004,412558.185281,5281010.450552,-32767,37.385739,22.431444,4.884385,4.884385,0,244,120,50,0.477,0.65849,263.048657,0,412557.758781235,5281010.39855203,-0.112281000008807,-0.0240519996732473,-0.0087809762917459,-0.0165519919246435,0.114828226718257,0.0187369683062567,8,"T3",2021,8,"08_B_Alt-2_EVDP",4,"PSME",47.7,"Y",15.9,321,0,0,NA,NA,NA,NA,412558.155255782,5281009.46547079,35.5982136741183,30.527404288319,-0.0822557820356451,0.96102921012789,0.964542977993895,0.0300252179731615,0.985081209801137,0.985538687022285,0.034048999999996,412557.754390747,5281010.39027603,0.00936863831804276,412557.75,5281010.382,0,37.499308,19.708626,5.67115780947861,5.67115780947861,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0000856.lda","trees_Clip_0000856",3717,3559,158,0,0,0,0,0,0,0,0,0,3,1.036575,0.761905,0.684842,0.469009,0.660678,1.082977,0.529156,2.473084,0.56582,0.541992,0.488895,1.036575,0.387229,0.047841,0.025862,0.373566,0.123547,0.066788,0.015991,0.101819,0.191614,0.372009,0.455017,0.598798,0.790009,0.917999,1.067993,1.454407,1.537994,1.609009,2.103802,2.337006,2.669691,0.345525,1.242324,1.399625,140,255,186.462739,183.809524,15.191247,230.773975,0.081471,13,0.760281,4.316524,11.224104,186.462739,8.14434,0.995018,1.619734,0.043678,0.122173,0.198879,153,166,172,172,178,178,185,185,185,191,191,198,210,217,236,37.793604,412557.5,5281010.5,25.26,36.99,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0000856.lda",35917,412557.75,5281010.382,300.287994,262.788686
1030,"08_23_PSME",412571.065,5281011.138,267.863792,36.579343,21.947605,4.97187,4.97187,0,244,120,50,0.491,1.647749,323.544098,0,412570.440000068,5281011.98399992,412570.829781,5281011.559553,-32767,36.836573,22.101943,4.97187,4.97187,0,244,120,50,0.491,0.906509,319.17477,0,412570.448781094,5281012.00055289,0.23521900002379,-0.42155299987644,-0.00878102582646534,-0.0165529763326049,0.482736894878584,0.0187378611381563,8,"T3",2021,8,"08_B_Alt-2_EVDP",23,"PSME",49.1,"Y",13.6,13,0,0,NA,NA,NA,NA,412571.220784339,5281010.36028288,36.3254331463678,31.0741856592003,-0.155784339003731,0.777717120014131,0.79316623670067,-0.39100333902752,1.19927011989057,1.26140097970194,0.25723,412570.444390581,5281011.9922764,0.00936888801383251,412570.44,5281011.984,0,37.09904,23.736023,5.94089220404298,5.94089220404298,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001030.lda","trees_Clip_0001030",3187,2982,205,0,0,0,0,0,0,0,0,0.000977,3,0.858921,0.143787,0.651137,0.42398,0.758088,0.957489,0.749437,2.969446,0.538507,0.480988,0.627209,0.858921,0.362828,0.06027,0.022629,0.422423,0.166112,0.062369,0.013977,0.065295,0.112,0.217987,0.281494,0.360791,0.546997,0.770996,1.010986,1.161987,1.238983,1.345581,1.831396,2.071387,2.617141,0.286075,1.077772,1.245616,140,242,179.641356,177.238095,15.211556,231.391422,0.084677,13,0.724225,3.967495,11.627891,179.641356,8.272851,0.960315,1.409864,0.046052,0.11608,0.170421,153,159,159,166,172,172,178,178,178,185,185,191,198,210,223,31.764282,412570.5,5281012,27.72,36.38,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001030.lda",40052,412570.44,5281011.984,304.428009,267.328969
1093,"08_19_TSHE",412559.7095,5280999.8225,264.599605,37.202655,22.321593,4.476353,4.476353,0,244,120,50,0.398,0.633176,249.868058,0,412559.323499905,5280999.68099996,412559.886781,5280999.990553,-32767,37.095375,22.257225,4.476353,4.476353,0,244,120,50,0.398,1.277936,252.265882,0,412559.098781001,5280999.738553,-0.177281000011135,-0.168053000234067,0.224718903715257,-0.0575530361384153,0.244275180590701,0.231971846687775,8,"T3",2021,8,"08_B_Alt-2_EVDP",19,"TSHE",39.8,"Y",8.8,283,0,0,NA,NA,NA,NA,412559.58699343,5280999.08841928,33.9390524302007,27.977204545146,0.122506570012774,0.73408071976155,0.744232734312279,0.299787570023909,0.902133719995618,0.950640750175361,0.107280000000003,412559.211140453,5280999.70977648,0.121755590453861,412559.09,5280999.722,0,37.248483,18.247959,5.50366866455908,5.50366866455908,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001093.lda","trees_Clip_0001093",2681,2545,136,0,0,0,0,0,0,0,0,0,3,0.990803,0,0.785967,0.617744,0.793262,1.109009,0.849933,2.799292,0.648777,0.515991,0.788025,0.990803,0.434012,0.093978,0.031431,0.438041,0.216534,0.07242,0.012805,0.064026,0.131012,0.289001,0.365997,0.437012,0.582001,0.788025,0.980011,1.322998,1.475006,1.626007,2.236023,2.708008,2.901422,0.330268,1.264596,1.476779,134,249,179.98881,170.507937,15.780912,249.037188,0.087677,13,0.596764,3.57156,12.36304,179.98881,8.680515,0.927875,1.303917,0.048228,0.106892,0.150212,147,159,159,166,172,172,172,178,185,185,185,191,204,210,223,33.122499,412559.5,5280999.5,23.79,36.29,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001093.lda",32138,412559.09,5280999.722,301.799988,264.551505
1344,"08_16_TSHE",412558.209,5280989.143,266.67567,36.170796,21.702478,6.241178,6.241178,0,244,120,50,0.664,0.899329,299.31927,0,412557.714000018,5280989.42099998,412558.264681,5280989.352552,-32767,36.163962,21.698377,6.241178,6.241178,0,244,120,50,0.664,0.869151,278.95395,0,412557.72279614,5280989.43793174,-0.0556809999980032,-0.209552000276744,-0.00879612198332325,-0.016931751742959,0.216823464091787,0.0190802510211658,8,"T3",2021,8,"08_B_Alt-2_EVDP",16,"TSHE",66.4,"Y",12.9,225,0,0,NA,NA,NA,NA,412559.039772523,5280987.98717252,46.2514081308099,39.0073620828973,-0.830772523011547,1.15582748036832,1.42341847303087,-0.775091523013543,1.36537948064506,1.57004076227786,0.00683400000000489,412557.718398079,5280989.42946586,0.00954011963190547,412557.714,5280989.421,0,36.271814,17.666185,7.05124132489508,7.05124132489508,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001344.lda","trees_Clip_0001344",6148,5697,447,4,0,0,0,0,0,0,0,0,3,0.879952,0,0.63082,0.397933,0.716879,0.894012,0.778502,3.090712,0.514415,0.43399,0.755981,0.879952,0.351441,0.059028,0.029559,0.399386,0.16796,0.084109,0.012467,0.065002,0.139984,0.304388,0.377991,0.453003,0.598999,0.755981,0.954987,1.155975,1.272003,1.385986,1.809292,2.089644,2.645582,0.293317,1.082675,1.244416,140,255,189.187541,189.285714,15.205778,231.215677,0.080374,20,0.304335,4.010927,11.541595,189.187541,8.294438,0.179454,1.476916,0.043842,0.021636,0.178061,153,166,172,178,178,185,185,191,191,198,198,198,210,217,230,32.199568,412557.5,5280989.5,39.05,35.51,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001344.lda",51820,412557.714,5280989.421,302.84201,266.570196
1702,"08_8_TSHE",412582.06,5281000.8265,273.941486,35.223904,21.134343,4.998718,4.998718,0,244,120,50,0.467,0.66828,261.672667,0,412581.653500219,5281000.76700003,412582.215281,5281000.892552,-32767,35.205306,21.123184,4.998718,4.998718,0,244,120,50,0.467,1.434748,245.717426,0,412581.411780907,5281000.53005195,-0.155281000013929,-0.0660519991070032,0.241719312034547,0.236948079429567,0.168745534907912,0.338485772457005,8,"T3",2021,8,"08_B_Alt-2_EVDP",8,"TSHE",46.7,"Y",14.6,75,0,0,NA,NA,NA,NA,412582.263967064,5281000.88760806,37.6048582028882,31.2419892514281,-0.20396706397878,-0.0611080592498183,0.212924301321862,-0.0486860639648512,0.00494393985718489,0.0489364421030079,0.0185979999999972,412581.532640563,5281000.64852599,0.187547249197503,412581.403,5281000.513,0,35.374392,20.196985,4.98789541832275,4.98789541832275,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001702.lda","trees_Clip_0001702",3715,3347,364,4,0,0,0,0,0,0,0,0,3,0.98227,0.142857,0.733997,0.538751,0.747246,1.164505,0.618993,2.538567,0.613739,0.576019,0.739162,0.98227,0.413473,0.063147,0.018393,0.420936,0.152725,0.044484,0.013,0.063019,0.123016,0.25,0.324509,0.425995,0.640015,0.882019,1.114014,1.338818,1.489014,1.641998,2.090815,2.322595,2.839719,0.327423,1.226157,1.406033,134,242,183.952086,176.857143,15.292494,233.860385,0.083133,19,0.691636,3.814034,11.71019,183.952086,8.332321,0.943024,1.364181,0.045296,0.113177,0.163722,153,159,166,172,172,178,178,185,185,191,191,191,204,217,230,33.567074,412581.5,5281001,19.54,34.65,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001702.lda",29331,412581.403,5281000.513,309.162994,273.788602
1704,"08_24_TSHE",412576.7105,5281007.067,270.331014,35.236433,21.14186,3.865822,3.865822,0,244,120,50,0.326,1.903475,225.900041,0,412575.869999988,5281006.25249999,412576.707781,5281007.007552,-32767,35.220143,21.132086,3.865822,3.865822,0,244,120,50,0.326,1.360029,231.752307,0,412576.051281178,5281006.49005213,0.00271899998188019,0.0594480000436306,-0.181281189783476,-0.237552140839398,0.0595101476228128,0.298820831580889,8,"T3",2021,8,"08_B_Alt-2_EVDP",24,"TSHE",32.6,"Y",12.4,37,0,0,NA,NA,NA,NA,412575.623956287,5281007.01193033,29.6232653091703,24.1613882314493,1.08654371299781,0.0550696700811386,1.0879383754689,1.08382471301593,-0.00437832996249199,1.08383355655623,0.0162899999999979,412575.960640583,5281006.37127606,0.350824024540958,412576.192,5281006.635,0,35.23486,22.470512,3.99898595669873,3.99898595669873,0,255,127,0,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\TreeTops_normalized\trees_Clip_0001704.lda","trees_Clip_0001704",3425,3122,294,9,0,0,0,0,0,0,0,0,3,1.009285,0.333333,0.752069,0.565607,0.74515,1.041992,0.774499,2.718122,0.612555,0.486023,0.512675,1.009285,0.418392,0.080223,0.032289,0.414543,0.191741,0.077173,0.014008,0.072192,0.15799,0.325989,0.399994,0.479004,0.651001,0.846008,1.054993,1.268787,1.441986,1.695984,2.259204,2.464594,2.890555,0.336428,1.25861,1.45331,140,255,186.452555,183.809524,16.824744,283.072004,0.090236,20,0.724936,3.869252,12.698535,186.452555,9.160737,1.09857,1.582429,0.049132,0.119922,0.17274,153,166,166,172,178,178,185,185,185,191,198,198,210,217,236,33.901769,412576.5,5281007,12.56,34.68,"H:\T3_DroneLidar\Ba\Plots 8,9,36,46\Processing\Trees\TAOpts\trees_Clip_0001704.lda",18612,412576.192,5281006.635,305.548004,270.313144
